,Virginia,California,Florida,New York,Massachusetts,the District of Columbia,Colorado,New Jersey,Nevada,Washington,Texas,Indiana,Montana,Wisconsin,Oregon,Arizona,New Hampshire,North Carolina,Georgia,Hawaii,Vermont,Ohio,South Carolina,Minnesota,Missouri,Michigan,Illinois,Maryland,Idaho,Utah,Tennessee,Connecticut,Oklahoma,West Virginia,Pennsylvania,Mississippi,Nebraska,Iowa,Kansas,Rhode Island,South Dakota,Alaska,Louisiana,New Mexico,Delaware,Alabama,North Dakota,Arkansas,Wyoming,Maine,Kentucky
2018-07-01,251427.70077689775,524227.3152302604,229675.72513092318,289617.07749212044,413708.1535618494,548859.9882491496,380783.0796027309,316022.95805499045,288121.1441289568,369302.7862840723,191010.98561968267,143026.8778916345,248109.54071996085,172041.7774542606,344976.89649213786,247554.75181190923,273227.68675488635,186997.4548999562,181957.3351219678,592973.9835477928,208915.48372212084,138335.11448290016,171536.8099688636,229839.32761901556,148444.62624729733,148213.6634293703,176528.18589565437,291570.0919233242,247057.9323137972,306839.200444533,165260.22381566497,258542.8712143691,121804.79998211516,105241.79167559171,170929.9126487102,121036.51789914681,167054.1079082886,139117.13348393052,131232.236460452,285432.8654332355,186734.11619650444,271452.06005327456,149627.46601647136,178786.93204818654,254756.89490151903,133812.84391832034,197537.9861915949,122326.24961373897,224813.83419834272,215977.77266352987,130800.54929023788
2018-08-01,252220.02035707494,527338.0646214887,231143.2166725318,292150.6041260778,415733.04665953555,550260.7026793569,382560.1760271603,317377.09382064315,291557.1367054431,371680.27145087306,191888.44561125035,143817.01328590602,249583.81749930218,173080.89924738187,346147.10996761103,249453.60854878128,274678.8774636665,188005.79905009316,183234.2150568215,594540.3845901472,209961.1575360486,138998.66101940593,172545.66583285315,230808.78517560844,148919.14259586952,149000.88123204242,176501.50350832302,292404.1140977613,250012.71170530235,309502.8269779897,166325.91291509912,258905.3501274956,122056.06365324138,105074.53344822551,171445.56233110835,120753.8224003407,167946.6347314724,139752.14139944225,131737.3099582365,286903.1200306641,187475.37515103337,271621.1586921306,149652.38441297607,179795.45793073732,254879.32954269726,134461.6206193942,197300.56122892656,122518.43500409827,225598.8483246755,217735.31731420592,131440.03561063425
2018-09-01,253174.74421645622,530890.9835209027,232631.0647169651,294788.78456856747,417518.0314552067,552159.7418537503,384300.5522504284,318391.3830876938,294711.8741411932,373413.4159959753,192753.17472404172,144678.60432627305,250894.8246047088,174019.23969420203,347236.2034848467,251251.81519134072,275762.2009890951,189066.93857519366,184737.39891648805,596375.0530974759,211184.9951863153,139778.0243285672,173627.24256949007,231767.71126306173,149652.7005094378,149757.00521168206,176674.07407330922,293368.1809482249,252988.29302453087,312067.87007528695,167345.14106690313,259434.95692423443,122548.7962517846,105247.65561316088,171940.1913411486,120855.49862816771,168853.60181838612,140381.44793331207,132339.5932719981,288238.50226878887,188304.4215067208,272314.232598682,149978.24454831213,180981.23596104598,255265.4213084783,135246.40590598327,197334.66965470984,122840.53383126592,226797.76597359858,219207.9134567566,132203.18866441623
2018-10-01,253769.78980271716,534679.0171910439,233868.153281557,296550.0239263328,418383.98996179254,554034.9882256087,385627.4434619175,318900.1763153553,297240.8200466538,374182.92613888445,193424.157001871,145427.62809377722,251786.67642955147,174347.75527315462,347834.4852294756,252721.83708774703,276351.71520730836,189971.35760526243,186014.883103724,597959.8016119093,211761.8883544126,140405.97844792157,174352.16770784196,232286.8618983056,150320.04090480297,150009.73224996869,176699.64289493556,294021.20273054455,255592.968031863,314037.4009013516,168043.01308265398,259782.94508812766,122949.64993767015,105381.96131138252,172267.29682844732,121130.21212332672,169384.02918082572,140737.50636974638,132744.65731760513,288878.46761623136,188776.30195926665,272574.08710891247,149849.49176607348,181826.34120380704,255596.7818349287,135734.86553202884,197139.19729924013,122946.83786293048,227601.09720783719,220046.84300958287,132627.8710045596
2018-11-01,254337.30480615,537418.9704041724,235183.71498352604,297708.66068648867,418735.0600273307,556493.1738674593,386904.5060557543,319630.62793185905,299256.9043365771,374705.92187583173,194183.10399745815,146263.89027539312,252593.83889106443,174841.39087438883,348338.1770281976,254071.78390721805,276814.157201078,190975.57551726038,187372.27949561426,598772.004957422,212086.77677662324,141150.758707282,174996.10279629417,232843.35535011065,151069.29022770733,150505.41411357516,176918.5666037166,294614.0260531806,258124.2122508071,315954.80923123664,168681.0039842133,260047.15489428173,123635.8293188432,105719.17542031046,172621.1647402077,121859.53428285243,169994.64549546773,141280.64835180982,133249.8951098621,289140.10951534874,189444.78085595,272713.21947749495,149977.8756048728,182676.65163414567,256052.32320123492,136328.92730208873,196980.48250532916,123286.20962807583,228276.3303350661,220636.02160299663,133184.28934872765
2018-12-01,254864.3547482801,539049.1611767923,236599.89169039662,298305.82538189396,418490.3138277889,558205.1290633451,388303.17417775147,320514.03419897304,300806.7660069895,375438.3262903012,195027.340143668,147007.6957489963,253242.9587880534,175538.1679271553,349290.4363908849,255270.327598391,277355.28101799043,192036.5822195684,188757.80903712683,599499.3771456373,212366.26589987418,141898.0279445806,175582.97197291465,233611.0226515433,151670.10334134888,151217.62989818418,177388.08870939212,295184.04091353243,260572.0263992908,317662.06855413335,169531.2862535882,260202.54251091054,124377.16332566658,105961.35263454735,173060.21163866678,122541.22167202215,170455.94468451935,141781.36279170882,133674.29343333215,289329.5626372529,190262.7704683873,272460.8479820417,150263.71157776893,183432.39077823004,256497.78296116783,136993.32271469984,196732.6428893405,123763.7450588522,228708.18163906373,221348.9392152635,133757.95682156517
2019-01-01,255591.33397977267,538853.8152610818,237840.47704464648,299652.47512469254,418504.24339342496,559615.000023352,389902.77934466425,321613.8484429221,302098.7431976336,376255.7213795495,195876.46299297828,147901.37602182804,254260.53981248464,176696.19178337327,350725.21479529794,256568.19769400984,277777.6870785815,193224.3575534268,190209.4143775811,599936.9518913155,212782.2492434779,142806.71435567335,176398.7261025568,234836.82196785536,152490.22710934235,152390.7277045014,178294.57424860925,295898.4037120288,262892.7510455824,319868.672660033,170873.9899656762,260415.54283942966,124842.84285793222,106204.39432127943,173770.1679159509,123125.37531781469,171251.61897447717,142653.50051694832,134167.85571681618,289624.21879125474,191237.31350633074,274378.0848014373,151000.3583827327,184336.9704515844,257529.10978264417,137995.929466733,196810.50884324187,124272.61014586258,229231.37326723835,221991.40305535274,134277.21349212303
2019-02-01,256649.76476526613,537628.9581852205,238912.4042559116,301719.1473663326,419179.48988394457,560160.6886180594,391958.22510250466,322902.97317774827,303465.9789337344,377477.5731375946,196639.29217863653,148793.29930426992,255623.65507553678,178174.32262405017,352544.34663950995,258112.7451163043,278444.6742485087,194361.6781232875,191534.27789473743,600687.0834908445,213291.3293612155,143850.54119396966,177252.06389709606,236513.88032771042,153431.5563556248,153769.08587813133,179558.2561049792,297056.9510771907,265090.5038238093,322460.0937115255,172632.28996728247,260851.21618432217,125145.67392530346,106493.76465098576,174782.4682449149,123456.88862815662,172169.12441027942,143854.9018985617,134755.523776651,290325.5029562818,192291.19185562409,,151966.80140347683,185142.13735658617,259057.99431224997,139158.33608482397,197372.5534291407,124722.04829428876,230006.80546033394,222562.73686994778,134629.00374063497
2019-03-01,258038.2500222365,536278.2454211118,239594.65129568163,304097.1805873497,420502.5663837648,562195.60290085,394209.81965405395,324590.1729219615,304792.88154682616,379357.01304191473,197315.08252284714,149865.0727500558,257617.43229161378,179770.44113015276,354342.13766852696,259598.08058636484,279481.5061374263,195536.31825739282,192697.85437717268,601854.6676868413,214010.97767931825,144926.6132470171,178232.30525688842,238403.59935361476,154576.70452367453,155219.6938543179,180701.9683830304,298646.72452765715,267374.9327292776,325371.85909627326,174501.99863280923,261483.54339400167,125359.90826818103,106801.03533992346,175820.08888499427,123953.09206295405,173258.50425659434,145273.6230432169,135557.9488003102,291288.494023147,193458.0225873534,,153124.84718151463,186044.3886739351,260687.8347064685,140368.26454249772,198195.5171429322,125109.99769422761,231186.30910321357,223264.81723122916,134910.48318748432
2019-04-01,259446.03136912305,535609.9206879609,240092.67728545345,306112.69409904006,422420.9126959865,564792.4072498173,396228.14883164904,326532.15824936825,305883.22083010414,381415.1691545057,197881.50269066263,150783.3118550584,259605.63344956224,181066.4831678666,355768.98958396056,260860.88968784947,280839.6615603408,196583.16701231772,193681.02364205182,603534.4923010858,214765.41900102087,145766.85061506552,179092.44657960953,240022.55258954794,155581.41140256647,156521.40496199866,181545.0729402349,300344.28225830226,269698.2419100528,327654.74969837867,176046.72785885909,262134.58426128156,125725.78510693419,107092.41954992665,176657.04066633526,124525.97354034206,174242.76745028337,146433.7566169032,136366.47796807636,292585.39507544885,194609.17922691014,286709.4016680237,154190.9817714635,187125.04590231413,262149.09836578276,141224.5581850016,198957.7277365248,125619.10261761851,232589.58191621324,224124.56059734456,135286.59265053566
2019-05-01,260474.072806817,535266.5651368069,240365.9286232578,307429.29821818,423829.68890575523,566761.1870506955,397362.89904338104,328048.50636536744,306231.76974424714,383263.09210315085,198381.86739791534,151481.70366965226,261301.76324149314,182009.32446264103,356569.11415202176,261806.933786934,282261.8591956515,197479.16214783562,194507.11928832516,604753.6296097467,215343.10923284924,146316.55978245274,179895.0452470353,241068.11808004067,156293.8437384614,157564.3270906819,181919.79593522442,301537.2876217703,271969.3424916417,329147.49339286814,177266.08367075186,262488.3641011443,126057.44168054628,107197.51465603565,177218.9856309575,125086.8371762946,175087.03841316918,147331.3890227089,136964.83218796164,293556.81805667124,195555.35474121632,288929.4212468258,154975.80055091393,188390.59072515232,262848.42015043984,141704.99815844165,199657.3079240458,126104.7729133606,233844.65902286317,224727.00479444765,135556.4688913142
2019-06-01,261229.64759933448,535100.5346865463,240789.3080888647,309182.4004826169,425082.49106050626,567180.0066214491,398113.53688766924,329162.57465564244,306548.7332996213,384731.4617160655,198858.42564180994,152057.94906360036,262760.2111673488,182761.29769329936,357228.55609384965,262792.93209452386,283754.47857594496,198230.8833219238,195245.88110391074,605318.4820155884,215760.8947339882,146838.14498306712,180675.00244994755,241839.10258456707,156893.3112055875,158365.43624804335,182130.79102995284,302347.1025080125,274230.0461423167,330100.1862420526,178418.08595810726,262700.2170048251,126553.4781767502,107302.0601111627,177844.4052342527,125585.331006156,175942.22729185884,148068.32545032064,137494.55209604427,294456.1288584601,196370.73019658236,290533.3474301028,155440.70486096013,189572.9861438643,263027.0158181043,142162.0451899503,200686.497297255,126726.46214575697,235282.21765241632,225299.13551601322,135812.85317859286
2019-07-01,261845.6477590897,535693.8118105485,241345.03378099916,311125.39643533836,425644.63539555745,567286.2667281482,398702.78381854016,329760.3365409278,306853.9752749029,386035.5726552338,199368.578322861,152676.72947875448,264160.4950043825,183539.6087910467,357736.7886342993,263803.9692642929,285472.6665129936,198988.45549776347,196009.91223334786,605562.0955573851,216360.8301839378,147399.61052947832,181433.68323509593,242398.2725984346,157328.88802114312,158808.98171177684,182070.54764174603,302952.40580616746,276497.6128322254,331011.5276709415,179545.72470918708,262942.27363343,127123.57079449127,107471.17550495187,178563.39790347463,126006.95619975142,176664.79690282897,148596.02761599008,137986.43220620728,295120.9147804927,197072.87002132545,291779.41062586004,155915.85090526807,190518.46661768667,262892.7515461896,142809.78161595424,201786.93264786326,127204.87605713536,236709.56959171314,226074.71538343668,136069.9028123544
2019-08-01,262593.6187431156,537572.989625086,242098.80277849783,313417.8019123735,425965.37673845235,567709.9188822103,399618.02815207024,330282.6734682193,307444.7623191285,387405.20942860487,199987.11714165084,153406.65225397714,265866.4055441964,184307.99443683928,358422.96977235033,265031.83922757424,287043.8125164865,199831.88297271324,196895.6731553435,605680.3667849641,217093.629359168,147925.78872527005,182192.4382013233,242923.7968400309,157706.72187713915,159034.17294593545,182040.30451919776,303609.86692615267,278850.8464489891,332161.277574556,180722.25316915824,263270.31240041,127660.36462845899,107502.91014129973,179333.90050926668,126263.1167720651,177406.78865757902,148962.8786706019,138598.90845395194,295775.95439911145,197760.53310816863,292930.3153577105,156286.38906081917,191269.91224097277,262972.0269564178,143615.89408927035,202634.12529032442,127586.70791608449,238410.01726846476,227338.8443766206,136409.95380344984
2019-09-01,263386.39796937496,540371.4495394242,242854.26123618486,314932.3131759194,426010.3388518016,568342.6272333825,400541.33921511285,330587.42128948803,307811.7032502808,388698.2841137352,200654.0477579952,154066.09756475847,267201.06626085844,184968.87475536275,359014.88684749114,266472.254041376,288241.6353426646,200635.51255501373,197722.84514076196,605836.2966842448,217822.51916128176,148367.6149860967,182749.8510611835,243219.93399742758,157882.9178552203,159139.85115450143,181868.44105340823,304123.58124142827,281017.2889575038,333620.36080421373,181774.61481684647,263404.2058517405,127967.86183898133,107372.21098542132,180045.59148486296,126227.88952756424,178081.52445950394,149246.88980767073,139106.7575869067,296492.4922277906,198400.956494884,294077.6748541502,156525.59864224223,191883.16993447425,262819.2211615899,144270.02705443176,203031.52922018524,127640.09361276378,239636.5162010654,228463.26275169625,136661.05767291403
2019-10-01,264323.7635940339,543636.7653227384,243860.6828695374,316132.7392454799,426751.2362500084,569361.3840322112,401885.3624276889,331292.85992958065,308144.9816452462,390559.7283027588,201519.87679749247,154804.9129570054,268333.0056445469,185719.39085045658,360014.1209409123,268177.6105332992,289389.11041524494,201684.33863831902,198730.93705800813,606174.4913142858,218720.59705449667,148952.6930959334,183443.06718606982,243769.16485086657,158399.47818009052,159664.28602060486,182001.16001668014,304682.6920025912,283543.42967113125,335465.0882085147,182989.0096481333,263710.84722612315,128487.72604237338,107459.00714599276,180916.3093052297,126452.66287635539,178972.51042568395,149928.6758402653,139812.45317894063,297488.0186322012,199411.82207273404,295269.63282774953,156759.95368914973,192638.5905551014,262575.17981073214,145103.57906583426,203525.39212444893,127895.60064317519,240960.84116675067,229789.5493786442,137195.1763376219
2019-11-01,265525.1614928575,547173.2525955321,245236.51894314238,317826.22011878487,428291.27825240605,571013.7736095503,403723.9159934362,332603.74749560753,308691.44012299675,393032.7930088269,202530.1853819783,155714.69688545913,269467.8250128071,186634.33312278092,361656.7644277135,270164.85673400556,290836.86430089426,202998.55566736017,199940.2718670977,607645.7394959282,219988.66868946957,149788.28966795266,184380.57822179285,244749.06824433725,159186.73108061147,160507.40020772247,182376.65150131975,305573.3860312119,286406.7939314563,337827.65272765653,184419.05153060358,264321.4070680805,129359.46706253542,107727.65940438928,181996.25299847787,126818.43939988769,179994.61412267887,150707.33634045333,140762.95908212892,299165.07193325757,200624.90076163004,296766.95535094425,157318.7262161868,193759.762096141,262631.73993147374,146203.6278575123,204192.94542649004,128304.51170096295,242342.2433200078,231290.55182143432,137995.23246029383
2019-12-01,266983.40883011394,550806.8362473743,246926.53831762922,319806.9411479596,430065.90601877315,573065.4649038404,405893.7843682756,334309.8666520936,309581.13551907503,396152.7059523941,203628.4603230888,156771.70578317318,270865.80631992576,187671.44538640694,363834.97547040967,272240.3463940343,292426.0339672296,204449.56039253646,201410.84020126206,609629.4021384128,221545.17369436202,150704.4496721056,185529.0379966088,246084.34408874216,160208.11094151388,161375.49967015823,183104.49659349583,306785.077009399,289631.9043058895,340666.96892742463,185952.54165882434,265267.70164992695,130587.30573504682,108125.38306725181,183168.6964498726,127381.23349638116,181104.929322812,151520.71397796963,141876.06126161062,300982.5544041393,201972.3155667394,298201.6001902153,158289.34434227124,195229.62367194155,263272.30265515344,147568.64517709633,204978.96075639874,128927.34840684908,244108.08907663773,232800.97401626213,138991.71550452325
2020-01-01,268669.21828365186,553695.9214281961,248963.9231448473,322239.5385339556,432353.05999819445,576366.2786966478,408330.46142905,336511.7494774005,311274.121643946,399601.2711163328,204775.67503720432,157977.9972465286,272804.2471139327,188826.28360219425,366746.50399452605,274750.85072997963,294253.55977108906,205901.4927615763,203067.71597064743,612322.0025609145,222941.34473826058,151788.44755247873,186831.45772953765,247770.14833873426,161190.21255590217,162404.11638055986,184213.68210569443,308305.3540175799,292925.4433749803,343761.4400381979,187704.08153195513,266548.16916388413,132032.567546955,108359.71736153342,184348.4318878704,127661.96831876395,182144.20817860414,151850.91723978554,142600.58459801026,303483.7973207471,202999.1245148652,299353.99907263083,159507.33060641543,196691.2187126522,264484.22018580773,148867.005941796,205252.76844417877,129374.44201203792,245345.35417768554,234408.48148426696,140043.76060524603
2020-02-01,270364.71146928315,555985.628489235,250878.5177558134,324095.4428600199,434946.3475821384,580848.6111657264,411135.4400916556,338693.9646681883,313150.50340897834,403408.92678801465,205906.9577490602,159229.32300769238,275042.89538961643,189956.37300372418,369802.34844780207,277523.37949708075,296158.07566902816,207383.42434662025,204737.3804617247,615092.0667608388,224026.40236801573,152919.73502748102,187986.97889278678,249681.91497467752,162306.2697869749,163725.17717160095,185565.42169590163,310026.56404860807,296478.8454941716,347138.00072207337,189324.74216284358,267948.63717879605,133447.14328758654,108972.61620566809,185618.69353218903,128048.02957028388,183127.84751081132,152442.7618216682,143110.8018376235,306087.9503560282,203872.959072229,300073.3191884106,160641.90648695722,197911.8879526223,266063.5499248333,149960.97329554622,205501.9116222678,129971.75628657296,246300.88808474972,236089.2435838112,140998.49518807372
2020-03-01,271987.4960571704,558151.706086541,252563.86084417466,325726.83584721084,438141.8492193755,586604.2259375211,414404.3925899032,341403.3152441971,315206.9474533698,407694.6132994299,207032.90915323398,160622.36238365015,277915.57570732804,191234.61947361953,373082.7655622645,280684.5126308031,298471.2565621961,209043.98542627474,206336.69061056912,617795.6590654872,224889.69894250054,154155.3536832888,189236.3916771922,251788.77585363653,163595.3336408461,165313.37715441364,186956.20112443136,311826.86036758084,300457.12016579765,350750.3051234202,190918.80895823854,269861.76889231993,134692.26928420077,109903.01197468101,186989.7534689066,128756.48483762103,184102.27452691412,153302.44123539553,143565.8954968309,308994.2171497881,204911.16357789515,300486.5262421408,161545.25263298917,199199.19380875397,267885.8036078781,150970.14162011258,205857.8143703033,130822.43748856008,247187.98674384714,238282.05372176427,142030.9809515815
2020-04-01,273319.4807390327,560209.8885135455,253603.35102047762,327133.8934718457,440920.1253305897,592233.355484338,417546.43396470527,344004.76891479245,316607.2723238385,411975.31196138286,207837.4996024909,161952.5444431456,280568.954569805,192510.28570380437,375728.1985388692,283555.9353137781,300691.39583239367,210557.93843633353,207570.12222684827,619967.3697413044,225725.11068604095,155265.0588861784,190367.72909950768,253629.44259111676,164831.57775370267,166740.132402915,187997.82150684475,313440.81129393476,304506.36669214134,354115.28373713006,192264.43352756932,271699.31757494475,135646.87179662962,111014.09612117366,188463.27028302918,129591.1369607578,185027.386082181,154545.0852308993,144264.98298340975,311490.0710339919,206126.2579702092,300572.72474351997,162439.89770740154,200607.4478025447,269346.3886618057,151887.28947493035,206681.66892232336,131947.52842388864,248476.38236330156,240517.65425374787,142929.4397833535
2020-05-01,274050.0142901006,560540.0468158532,253942.57007697932,328395.9352598684,442632.3348930297,595835.4029856151,419125.3078584871,345952.00838509697,316986.48700682324,414743.2400974811,208146.23821944985,162949.44780615685,282299.56353592995,193540.40492403985,377032.5962308718,285565.9815301018,302509.8207087471,211548.7827830836,208196.82461937284,620410.3226335786,226438.1746190221,156013.60961513335,191309.79783490323,254632.36952208457,165709.1632878492,167470.31517961205,188297.6944089264,314207.86740120966,307769.44459832483,356180.18433681567,193260.36126000053,272773.926255669,136255.7694074364,111796.78716340983,189398.83096246634,130201.0077274537,185728.88496763795,155821.3683117561,144686.32987589226,312671.19429693423,207218.95168909244,299904.92620196653,162926.1339835316,201858.69538151682,269869.10420292907,152609.11977468614,207266.5310336439,132887.99187749941,249659.09828974956,242414.33151810136,143760.70135117834
2020-06-01,274525.8951587476,559446.044483807,254140.0364827595,329170.5096126006,443482.69849451975,597207.8719104959,419504.04598542413,346755.67121746676,316766.24570869864,416276.0670189217,208332.73715258553,163684.1283840807,283099.942407404,194273.68113564243,377347.8003529608,286930.300591461,303920.4422733443,212265.86254272264,208614.45653054505,619512.7443100129,226962.97573334872,156561.64284547017,192092.31464259842,254959.83243710603,166242.23221711544,167745.69984202817,188174.38952359484,314438.29791130056,310162.4910684914,357342.2375859493,194044.12754648086,273025.3951042904,136910.0406101228,112145.56141157758,189906.8725175884,130317.67182547525,186357.5522584382,156906.85619174657,144969.55087454242,312874.019587674,208044.74386339806,298884.0135720987,163152.66702389062,203064.50374810616,270055.6462009013,153302.531507068,207667.69695217407,133646.8895183434,250608.51427861606,244026.59483104083,144464.03485626733
2020-07-01,275326.62611114094,559434.1238259004,254776.2038899172,329533.9188557078,444432.58171065367,598040.7193956237,419835.3362920866,346893.80224183504,316814.01122464606,417606.73884975753,208988.65892310083,164504.00943786625,284153.46184175677,194999.8563921396,377783.4189063424,288415.1522649121,305513.88818911015,213300.71137820208,209379.0403533796,619009.6207277331,227778.99675469197,157265.69189305243,193070.79093716494,255044.78551364876,167105.46773000035,167999.81820776555,188046.1145593508,314949.2989816614,312602.1503805869,358648.6345543387,194843.40021081665,272960.4069483231,137932.14482753022,112416.87227083015,190421.34003279265,130840.90381038345,187315.83692456727,158101.51275626794,145642.6873024619,313054.6737397951,209154.68751496696,298357.3815286574,163317.7936594789,204607.95144366464,270791.0953092221,154131.97203579822,208120.87775930413,134541.07818908713,251626.12899167254,245955.4258318989,145385.6093306646
2020-08-01,277166.6387169328,562975.6628305516,256403.59938564445,330120.0997501573,447069.388615021,600525.7000842671,421778.9448212432,347879.56377014867,318024.93343329936,420865.2263443637,210356.13053883976,165728.46043726333,286521.79077213415,196425.54456652177,379984.41152135615,290961.1446131503,308342.47878909,215216.20959503704,211050.44704305453,621070.1265837437,229605.87720768014,158616.83879331642,194574.52252496328,255844.94988467917,168606.34883057626,168886.47569916176,188655.90339594102,316537.4248023114,316189.7016906049,361582.6352111848,196233.29528007892,273920.99387149874,139531.17827376607,113071.7424658187,191628.55543990596,131851.06614324384,188898.27510192533,159297.54454735015,147304.57592606518,314684.83665211033,210744.80519073526,299137.0965507278,164183.271324801,206754.69524911654,272616.1099508128,155368.34323483743,208975.4345370656,135787.64849000817,253161.90754604246,249031.5149022295,146714.08276891857
2020-09-01,280166.1851473619,570647.0961173995,258997.4540877374,332273.1112659104,452010.2668441947,605098.1330318981,425816.04349971755,350807.3791195794,320337.20167642453,426557.805184759,212396.4611015823,167608.24745694452,290551.2803175421,198933.4270061104,384275.1524141265,294911.3365654441,312935.9211267344,218079.32268929473,213693.96261641264,626120.0264597499,232939.3071810163,160733.6219407197,196834.02639251386,257871.20261009174,171113.11634417743,170802.68967735444,190283.38994860777,319555.0376733232,321800.6860459417,366498.2930008878,198545.0763144777,276326.56754085666,141660.7356135899,114354.51800443007,193876.220704964,133463.7532030578,191227.5766678143,161082.80227071384,,318104.90153855504,213203.3112178424,300910.3950473171,165952.67812744385,209590.78887803186,275598.2311461453,157168.8675691991,210587.70807795253,137482.579781234,255358.49823528595,253467.62653071436,148732.53486587838
2020-10-01,283845.4030450564,580492.2790978077,262053.98854181613,335531.4349525843,458545.0056060915,609743.7887383924,431155.92452216987,355292.30082384363,323318.9009436398,433704.49667376815,214679.35015972194,169906.76919424167,295335.8482495053,202049.7031699102,390054.80714872497,299582.5065453884,318685.28468425694,221475.62780448524,216947.53408836268,632435.8472745834,236506.7240373008,163324.0116841615,199479.65590981077,260854.7659262008,173971.84850804857,173188.59863658715,192423.10231750863,323335.80009547947,329050.27575137466,372824.3483472429,201347.83959982617,280150.1527497773,143873.147077748,116065.09021926588,196610.50984148806,134721.54232756325,193711.403756423,162935.60384424965,,322860.289175445,215755.02234160664,302789.92370330374,167716.887776388,212715.90356076052,279342.0748226316,159211.4923235126,211714.8353304173,139123.6482694976,257748.8472879141,258651.24033585846,150979.23602473186
2020-11-01,287803.2378806575,591813.6627708176,265634.82383529923,339693.89948451385,466126.7309340096,614518.4171043664,437233.406430829,360799.8980411729,327126.5087835306,441689.8456136896,217291.89720760286,172701.93774130454,301159.4564051159,205103.05001093048,396892.5991153656,304786.7395894639,324979.5181784414,225151.13574225866,220615.06632105654,639867.7233275742,239892.0375714701,166170.14665497807,202349.43151175813,264372.3744463828,177029.96407159406,175936.32369345138,194939.8537359075,327604.8834150547,337950.59038632247,380041.10464683553,204407.67656404196,284943.7105140413,146312.43079486556,118095.60983883956,199843.25325810313,135800.90885188387,196247.6907827348,164650.08669566852,159222.1779323781,328552.68490616704,218560.92154258737,304670.2523904802,169005.09451252807,215835.0861487547,283992.8361101171,161403.94733939032,212636.23621337433,140724.76150707525,260517.54874128127,264216.1055339182,153291.8881985185
2020-12-01,291573.1263684802,603019.57363092,269192.30491098325,344235.6232202466,473709.44377781864,618405.6842008509,443173.9388060779,366641.35196752986,331379.02403723524,449358.5117526942,219841.0004988052,175404.55394699797,307572.67951290583,207704.78249149115,403956.31095391203,309998.53285793064,331205.6973854659,228824.2966121184,224280.83647867842,647432.8924657361,243222.38905352855,168832.42131530293,205058.1576038108,267879.35805718,179616.781638763,178468.8993854154,197315.15419934134,331732.8110684299,347896.40284550464,387373.8109909684,207187.05870382336,290050.0525009911,148655.6275763221,120070.41694295994,202904.39480898672,136596.39766791995,198481.61102555817,165789.68590839542,162389.36758491196,334591.7842992394,220976.2904162519,306300.0142436516,169580.748703583,218705.15699205676,289245.717403044,163306.1343432535,212938.07558280052,141966.4733441508,263110.5809133518,269708.4382310224,155263.86022950392
2021-01-01,295107.8373734862,612271.2291724562,272897.67745241267,348639.7718941839,480606.3732299272,621179.012499481,448933.5605421961,372095.45311236434,335761.8329362596,456842.24203816784,222565.61744987208,177898.91181855803,314234.64468043175,209875.64457868575,410928.60799462587,315258.9001668115,337140.1755973517,232405.2966393527,227995.83499288376,654556.0090668598,246712.13904305632,171206.50161525604,207620.73398943897,271192.8431971722,181865.59676036783,181162.36861238742,199701.3183537737,335567.29360651766,358626.81641321443,394823.56017850805,209961.47359776564,294972.73635657335,150876.6528893879,122086.9525907876,205742.64696868067,137660.27205706944,200704.20466543545,166728.9630102306,164930.8521782631,340250.58892736374,223231.30840515383,307462.76859497564,170018.4459217453,221504.4514268804,294542.1566433949,165104.46365136956,213461.53742837545,143237.72697212078,265592.07256927394,274824.9645082275,157025.9326755886
2021-02-01,298701.4187378213,620133.9122330807,276612.09291208914,353333.9766335932,487288.61975164665,623545.2697958957,455085.13081462745,377642.1079413308,340376.8721956752,464453.90700479975,225495.83365779606,180395.4664004298,321100.475740137,211994.9608302716,418137.22760817147,320781.09096637595,343302.3220286479,236152.0301840191,231896.64029612145,661603.3715284909,250549.2887245226,173475.13936733315,210259.1288824185,274594.4042521897,184179.28550707657,184156.642594045,202281.8034655736,339761.4740432178,369854.45277790236,402473.01523210533,212916.42895045245,299777.13726617815,152889.6841505122,124066.04234387458,208504.1167066412,138978.6418374066,203101.54212111162,167854.0603034645,167234.7875162922,345953.552193539,225713.47409267104,308112.4479595556,170737.9688416012,224706.06063831123,299906.6414365782,166966.51838363192,214121.47874690624,144647.2135102805,268005.00048978947,279778.5720571024,158767.59389705097
2021-03-01,302387.8480522062,627202.6161612814,280570.06585910305,357822.03376931354,493919.95065529615,626947.3741425899,462289.46384332073,382766.4351549109,345377.7133362858,472560.5691942013,228814.5770542467,183227.82044060683,328599.4844729538,214023.1428392422,425744.8469827553,327204.1183433261,349610.6711678859,239996.5201081259,236004.68388347584,668939.0267356386,253822.91824110143,175822.32989294463,212965.90215427885,277987.458217225,186901.78972611902,187342.88129285586,204884.68816994413,344375.30555452727,381872.4518817917,410632.59141265944,216031.92533498627,304485.4747959654,154827.33596173988,126137.04564374265,211346.92838637703,140529.9182641684,205833.99020661158,169219.64719569354,169719.17924902204,351709.656922933,228447.11418135613,308395.34850574343,171592.18596007573,228100.17537200692,304433.4549935942,168884.84855997007,214745.90968813657,146339.45265568254,270755.61206613574,284509.76035461994,160530.86977596613
